slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement
550,3.833974358974359,13.0,9.0,11.0,9.820512820512821,43.76923076923077,1,6,1,1,1
560,4.151282051282052,12.0,8.0,12.0,10.35897435897436,44.72692307692308,4,12,4,36,90
570,3.9134615384615383,12.0,9.0,11.0,10.73076923076923,43.425,5,17,5,91,296
580,4.140384615384615,13.0,10.0,12.0,11.435897435897436,44.43974358974359,3,13,3,81,236
590,4.358974358974359,15.0,11.0,15.0,12.73076923076923,46.756410256410255,3,11,3,8,8
600,4.437179487179487,17.0,11.0,17.0,12.91025641025641,48.60641025641026,4,12,4,45,117
610,4.037179487179487,18.0,10.0,14.0,12.320512820512821,45.05064102564103,7,14,7,75,276
620,4.07051282051282,18.0,9.049999999999955,15.0,12.307692307692308,48.20641025641026,2,5,2,5,8
630,4.220512820512821,19.0,9.0,12.410000000000082,11.256410256410257,50.96025641025641,8,20,7,46,136
640,4.078846153846154,20.0,10.0,11.0,10.935897435897436,52.78076923076923,3,8,2,20,56
650,4.5070512820512825,15.0,12.0,13.0,12.487179487179487,58.98205128205128,4,15,4,9,39
660,4.758333333333334,13.0,13.0,13.0,13.0,60.608333333333334,5,12,5,51,237
670,4.936538461538461,14.0,12.0,14.0,13.012820512820513,62.447435897435895,2,3,2,4,7
680,4.765384615384615,15.0,11.0,15.0,13.64102564102564,57.76346153846154,1,6,1,84,334
690,4.285256410256411,16.0,12.0,15.0,13.743589743589743,51.96987179487179,3,9,3,23,136
700,4.532051282051282,16.0,12.0,16.0,14.487179487179487,53.444871794871794,4,14,4,103,355
710,4.182051282051282,18.0,11.0,16.0,13.166666666666666,48.88205128205128,2,8,2,40,119
720,4.26025641025641,20.0,11.0,15.0,14.205128205128204,50.434615384615384,6,15,6,54,145
730,4.450641025641025,21.0,11.0,16.0,13.64102564102564,49.927564102564105,4,9,4,12,34
740,4.181410256410256,21.0,10.0,13.410000000000082,12.628205128205128,49.455128205128204,5,15,5,48,120
750,4.068589743589744,22.0,10.0,14.0,11.974358974358974,49.1051282051282,3,4,2,4,13
760,4.077564102564103,17.0,10.0,12.410000000000082,11.307692307692308,46.735897435897435,6,11,5,43,134
770,3.941666666666667,19.0,10.0,13.0,11.41025641025641,48.40897435897436,4,13,4,43,149
780,3.6224358974358974,15.0,10.0,12.0,11.551282051282051,44.67179487179487,9,12,8,96,274
790,4.032692307692308,16.0,10.0,14.0,12.307692307692308,48.815384615384616,1,6,1,46,120
800,4.383974358974359,18.0,13.0,13.0,13.461538461538462,50.205128205128204,4,11,4,39,76
810,4.4512820512820515,17.0,13.0,14.0,13.794871794871796,51.48653846153846,5,14,5,84,308
820,4.706410256410257,16.0,12.0,16.0,14.551282051282051,55.23076923076923,6,13,6,19,52
830,4.980769230769231,17.0,14.0,17.0,15.423076923076923,57.60448717948718,5,17,5,116,368
840,4.8032051282051285,19.0,12.0,16.0,14.76923076923077,52.63205128205128,3,12,3,36,114
850,4.758974358974359,22.0,13.0,16.0,15.320512820512821,51.998717948717946,8,12,6,10,23
860,5.1737179487179485,23.0,13.0,15.0,14.948717948717949,56.84166666666667,0,0,0,0,0
870,4.507692307692308,24.0,11.0,16.0,14.5,50.10128205128205,5,11,5,73,341
880,4.792307692307692,17.0,11.0,16.0,13.76923076923077,50.2275641025641,3,12,3,37,143
890,4.230128205128205,16.0,9.0,12.0,10.76923076923077,46.924358974358974,3,11,3,65,349
900,3.8512820512820514,10.0,9.0,10.0,9.435897435897436,45.103846153846156,2,11,2,51,162
910,3.812179487179487,12.0,9.0,12.0,10.102564102564102,46.38846153846154,4,11,4,49,166
920,4.151923076923077,14.0,10.0,14.0,11.153846153846153,49.63525641025641,5,14,4,27,40
930,4.056410256410256,14.0,9.0,12.0,10.58974358974359,50.26923076923077,7,10,6,63,184
940,4.078205128205128,14.0,9.0,10.0,10.08974358974359,49.69935897435897,2,10,2,98,358
950,4.435897435897436,13.0,9.0,10.0,10.14102564102564,51.6224358974359,4,9,4,5,6
960,4.119230769230769,15.0,10.0,10.410000000000082,10.35897435897436,50.907051282051285,5,11,5,15,26
970,4.2525641025641026,16.0,11.0,12.0,12.064102564102564,50.60705128205128,3,15,3,57,140
980,3.9217948717948716,16.0,11.0,14.0,13.166666666666666,49.47179487179487,5,14,5,20,45
990,4.290384615384616,15.0,12.0,13.0,13.115384615384615,50.8,1,3,1,3,7
1000,4.651923076923077,16.0,13.0,14.0,13.73076923076923,53.56602564102564,4,8,4,9,23
1010,4.347435897435897,18.0,12.0,17.0,14.807692307692308,52.24935897435898,5,10,4,40,103
1020,4.589743589743589,20.0,12.0,18.0,14.743589743589743,55.30128205128205,3,5,2,6,9
1030,4.755128205128205,19.0,12.0,18.0,14.435897435897436,56.15320512820513,4,11,4,96,396
1040,4.992307692307692,19.0,12.0,15.0,14.435897435897436,56.386538461538464,4,14,3,35,126
1050,4.744871794871795,19.0,13.0,15.410000000000082,14.846153846153847,56.81089743589744,3,10,3,10,21
1060,4.257692307692308,18.0,10.0,18.0,13.884615384615385,52.97628205128205,1,6,1,65,165
1070,4.3538461538461535,19.0,10.0,16.0,13.320512820512821,55.12051282051282,4,8,4,19,48
1080,4.149358974358974,22.0,10.0,12.0,11.692307692307692,52.29294871794872,2,8,2,17,38
1090,4.186538461538461,15.0,10.0,12.0,11.26923076923077,52.95320512820513,3,8,3,15,42
